transactionId,basket,totalAmount,orderedBooks,customerType_new,prediction
3421008296,"[2, 0, 3, 0, 0, 3, 3, 5, 1, 5]",444.0,10,1,0
7125026070,[2],91.2,1,1,1
5767032417,"[5, 0]",165.6,2,0,0
5304431837,"[1, 1, 2, 1, 2, 3, 3, 2, 3]",658.8,9,0,0
9381436435,"[3, 5, 4, 1, 4, 5, 2, 2]",345.6,8,0,0
6363751570,"[3, 4, 0, 4]",105.6,4,0,0
1459253356,"[4, 4, 3, 3, 3]",564.0,5,1,1
8799622057,"[2, 2, 4]",198.0,3,0,0
3653515052,"[4, 0, 0, 0, 4]",144.0,5,0,0
9648584108,"[2, 5, 3]",201.6,3,0,0
6205507358,"[4, 0, 1, 4, 5, 2, 0, 0]",384.0,8,1,0
3169833916,"[0, 1, 1]",252.0,3,0,0
4216341616,"[5, 4, 2]",295.2,3,0,0
7194404288,[2],92.4,1,1,0
4233282416,"[3, 4, 2, 1, 3]",96.0,5,0,0
6586204698,"[5, 2, 5, 2]",192.0,4,0,0
8763032390,"[0, 3, 2, 2, 2]",252.0,5,0,0
2826912483,[3],24.0,1,1,0
3138695980,"[5, 5, 1, 2]",48.0,4,1,0
8748731337,"[3, 0, 1, 0, 3, 2, 4, 5]",96.0,8,0,0
4593879585,[0],102.0,1,1,0
4856299533,"[3, 0, 1]",284.4,3,0,0
1377923923,"[4, 2]",88.8,2,0,0
2701611729,"[3, 4, 4, 3, 4, 4, 2]",604.8,7,0,1
7362124041,"[0, 3, 0, 5, 0, 1]",374.4,6,0,0
3807055537,"[4, 4, 4, 1]",220.8,4,0,1
1659136370,"[3, 0, 4]",118.8,3,0,0
2904808351,"[4, 1, 2, 0, 0, 5]",180.0,6,0,0
3740094611,"[3, 5, 3, 0]",259.2,4,0,0
9527913673,[4],50.4,1,0,0
4645183141,"[1, 4]",153.6,2,0,0
1427321655,"[5, 3, 0, 4, 5]",258.0,5,0,0
5666849538,[0],74.39999999999999,1,0,0
3054338255,"[2, 2]",196.8,2,0,0
5685437638,"[4, 4, 2, 3, 4, 0]",410.4,6,0,1
7628368148,"[4, 3]",168.0,2,0,0
4864341945,"[3, 2, 3, 2, 1, 4, 4, 1, 3, 4, 1]",831.6,11,1,1
8552027286,"[0, 3, 1, 2, 5]",282.0,5,0,0
7222015802,[2],142.79999999999998,1,0,0
8784382870,"[1, 3, 1, 4]",211.2,4,0,0
2553709421,"[4, 3]",206.4,2,1,1
4895732188,"[4, 1, 3]",219.6,3,0,0
7540463317,"[2, 3, 3, 0, 4, 4, 3, 4, 4]",1026.0,9,0,1
6373100272,[3],12.0,1,1,0
4841433422,"[3, 1, 4, 3, 3, 4, 1]",226.8,7,0,0
1559922172,"[1, 1, 3, 0, 2]",330.0,5,0,0
8529560480,[3],49.2,1,0,0
7253352719,"[5, 5, 3, 0, 4]",144.0,5,0,0
3457118541,[2],66.0,1,1,0
4385956182,"[0, 3, 2, 4, 4, 3, 4, 4, 4, 1, 4]",844.8,11,1,1
3097314845,"[2, 3, 2, 4]",201.6,4,0,0
2363665983,"[4, 2, 1, 1, 1, 1, 2, 1, 2, 3, 0]",1254.0,11,0,0
9056939435,"[1, 4, 2, 5]",350.4,4,0,0
2730958027,"[5, 3, 4, 2]",326.4,4,0,0
6908577737,[3],117.6,1,1,1
8737900767,"[2, 4, 5, 5, 4]",312.0,5,0,0
8068071535,"[1, 1, 3, 2, 4]",426.0,5,0,0
5196843330,[3],48.0,1,0,0
5298564338,"[3, 2, 1, 4, 3]",288.0,5,0,0
3517046240,"[4, 4, 3]",270.0,3,1,1
1859358369,"[3, 3, 0]",223.2,3,0,0
5444931700,"[3, 4, 0, 4, 4]",492.0,5,0,1
2324703263,"[2, 3, 2, 4, 0, 5, 0]",571.1999999999999,7,0,0
7131084554,"[3, 2, 1]",320.4,3,0,0
1872837384,"[0, 1, 5, 3, 0, 2, 4, 5, 0]",777.6,9,0,0
3313066771,"[4, 4, 4, 4, 0, 1, 3, 3]",326.4,8,0,1
6651018196,"[0, 0, 5, 0, 4, 4, 0]",831.6,7,1,0
3976998046,"[2, 0, 3, 3, 2, 0]",151.2,6,1,0
3674516754,"[1, 4, 2, 4, 5, 2, 5]",84.0,7,0,0
1462305712,"[5, 3, 4]",100.8,3,0,0
6288424377,"[1, 2, 2, 3, 2, 1, 0, 1, 0]",756.0,9,0,0
4140931827,"[4, 2, 2, 0, 3, 2, 5]",613.1999999999999,7,0,0
9189738863,"[4, 3, 2, 4, 5, 0, 1, 3, 0, 4]",996.0,10,0,0
6606221371,"[0, 0]",127.2,2,0,0
5064358667,"[4, 2, 4, 1]",211.2,4,1,0
8984501921,"[5, 4, 4, 5, 2, 3, 2, 0, 2, 1, 0]",303.6,11,0,0
6560521639,"[2, 1, 1, 1, 4, 4, 4]",285.6,7,0,0
4221050502,[3],81.6,1,0,0
1384700766,"[2, 0, 4]",36.0,3,1,0
9851344762,"[5, 2, 2, 1, 1, 5]",381.6,6,0,0
7697580759,"[1, 1, 4]",140.4,3,0,0
3224179496,"[2, 4, 2]",158.4,3,0,0
5180825622,[5],45.6,1,0,0
4750790368,"[5, 4, 2, 2, 0]",348.0,5,1,0
1969546886,"[1, 1, 4, 1, 4]",216.0,5,1,1
9717454005,[1],76.8,1,0,0
4347108878,"[1, 4, 3, 1, 3, 2, 2, 1, 0, 4]",852.0,10,0,0
5052999412,"[5, 1, 4, 4, 1, 5]",460.8,6,0,0
6159088939,"[3, 4, 4, 5, 1, 2]",698.4,6,1,0
6063205257,[0],57.6,1,1,0
2758223070,"[1, 2, 3, 5, 0, 2]",446.4,6,0,0
9808227467,"[1, 3, 0]",212.4,3,1,0
5202981661,"[3, 4, 3, 2, 4]",126.0,5,0,1
6743337296,"[4, 2, 0, 2, 3]",450.0,5,0,0
5464335163,"[2, 2, 3, 3, 0, 3]",252.0,6,0,0
5488173532,"[0, 3, 3]",90.0,3,0,0
8325143964,"[3, 1]",201.6,2,1,1
9351981207,[0],12.0,1,0,0
8201534851,"[0, 1, 4, 5, 2]",144.0,5,0,0
1004601975,[1],110.4,1,0,1
1297062177,"[3, 3, 2, 4]",523.1999999999999,4,0,1
7138833002,"[5, 1]",79.2,2,0,0
6955688155,[0],12.0,1,1,0
9540544309,"[0, 2, 0, 5, 2, 2]",201.6,6,0,0
7984660664,"[2, 1, 1, 0, 3]",126.0,5,0,0
8320165881,"[1, 2, 4, 0, 4, 3, 3]",730.8,7,1,1
6722668916,"[4, 4, 4, 4, 4, 1, 3]",436.8,7,0,1
8741466475,"[4, 5, 0, 1]",105.6,4,0,0
6459716427,[4],112.8,1,0,1
2184884493,"[1, 4, 4, 4, 4]",312.0,5,0,1
9532491616,"[3, 4, 4, 3, 0, 3]",806.4,6,1,1
8843963428,[4],52.8,1,0,0
2985576610,"[5, 5, 4, 3]",220.8,4,1,0
4532562426,"[3, 3, 4, 4, 2, 0, 3, 4, 2, 4]",1236.0,10,1,1
8048797804,[4],66.0,1,0,0
4292235292,"[5, 3, 0, 5]",350.4,4,0,0
5570316656,"[3, 2, 2, 0, 3]",318.0,5,0,0
8754305634,"[0, 4]",52.8,2,0,0
8468657492,"[2, 5, 2, 5, 1, 1, 1]",462.0,7,0,0
2024185307,"[1, 3, 3, 1]",268.8,4,1,1
7311095691,"[1, 0, 3, 2, 4]",324.0,5,0,0
3473771160,"[1, 4, 1, 3]",144.0,4,0,0
9691523369,"[3, 0, 4, 2, 4]",540.0,5,1,1
5337615464,"[4, 4, 0, 0, 4, 1, 4]",688.8,7,1,1
9204320333,[3],66.0,1,1,0
7839827048,"[2, 0]",112.8,2,0,0
8709567266,"[4, 4, 0, 4]",451.2,4,0,1
7083623341,"[5, 4, 1, 4, 0, 4]",316.8,6,0,0
9271511867,"[3, 4, 4, 4]",369.6,4,1,1
3526868291,[3],12.0,1,0,0
2733946079,"[3, 1, 4, 2]",369.6,4,1,1
6262322119,"[1, 2, 0, 3, 3]",648.0,5,0,0
2714300817,"[4, 4]",160.79999999999998,2,1,1
4255247653,"[3, 1, 2, 3, 4]",522.0,5,1,1
6125562479,"[4, 0, 3, 3, 2, 0, 5, 1, 4, 5, 0, 4, 5, 0, 4]",180.0,15,0,0
5238214606,"[4, 2, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4]",878.4,12,1,1
1252914791,"[5, 3]",134.4,2,0,0
9084235565,"[5, 2, 2, 2, 1]",234.0,5,1,0
9990619831,"[4, 3, 2, 5, 3, 0, 2, 5, 4]",529.1999999999999,9,0,0
4921150772,"[1, 4, 1, 4, 3]",252.0,5,1,1
6064982371,"[0, 0, 5, 0]",350.4,4,0,0
8540312663,"[4, 1, 1, 2, 3, 4, 5, 5, 5, 2, 5, 2]",993.6,12,0,0
4590964423,"[3, 3, 4, 3]",273.6,4,1,1
1903158537,[0],18.0,1,1,0
8781630696,[3],31.2,1,0,0
6285118753,"[3, 4, 5, 5]",48.0,4,0,0
5765072589,"[2, 3, 1, 3]",100.8,4,1,1
6196567015,"[1, 4, 4, 4]",326.4,4,1,1
9546181140,"[4, 4, 3, 4, 3]",486.0,5,1,1
3425488360,"[5, 2, 1]",237.6,3,0,0
8907321353,[2],18.0,1,0,0
1700766958,"[0, 3, 1, 0, 5, 4, 2]",739.1999999999999,7,0,0
9754266706,"[2, 2, 3, 1, 1, 0, 4, 5]",172.79999999999998,8,0,0
3544518356,"[2, 0, 3, 3, 0, 1, 0, 2]",508.8,8,0,0
1308709342,"[4, 1, 3, 4, 0, 3, 3, 0, 5, 0]",240.0,10,0,0
2740831134,[3],105.6,1,1,1
7416597816,"[3, 0, 4, 0, 5]",288.0,5,0,0
6334403302,"[3, 2, 1, 5, 0]",510.0,5,1,0
7892498653,[5],91.2,1,0,0
4835133911,[3],58.8,1,1,1
8365053036,[5],56.4,1,0,0
1942452492,"[3, 3, 2, 3, 3, 4, 4, 2, 3]",518.4,9,1,1
8270143032,"[2, 0, 5]",176.4,3,0,0
2443518627,"[2, 2, 5, 0, 1, 4, 1, 1, 2]",788.4,9,0,0
6795015081,"[0, 4, 5]",277.2,3,0,0
6755141238,"[4, 2, 4, 3, 3]",264.0,5,0,1
8555252517,"[3, 2, 3]",226.8,3,0,0
6258019995,"[3, 1, 1]",86.39999999999999,3,0,0
8767144988,"[1, 3, 0, 3]",379.2,4,0,1
6552317741,"[0, 3, 1, 5, 2, 4]",453.6,6,0,0
9084706960,"[4, 4, 4, 0, 1, 2, 5, 3]",748.8,8,1,0
8039085473,"[3, 0, 4, 1]",499.2,4,0,0
2144718905,"[0, 3, 3]",147.6,3,0,0
5161764919,[2],87.6,1,1,1
5095296284,[2],99.6,1,0,0
3706313110,"[0, 5, 1, 1, 4, 4]",453.6,6,0,0
3549397371,[4],117.6,1,1,1
8747557799,"[0, 0, 0, 4]",384.0,4,0,0
4956496449,"[0, 5, 3]",363.6,3,1,0
7403700648,"[0, 2, 3, 4, 2, 0, 4, 3, 4]",799.1999999999999,9,1,1
4077403713,"[1, 4, 5, 2, 2, 1, 5]",386.4,7,0,0
1367471021,[4],44.4,1,1,1
4436649609,"[3, 4, 0, 3, 0, 0, 4]",630.0,7,0,1
6990162373,[4],112.8,1,1,1
1179421875,"[2, 3, 4, 3, 3, 1, 5, 1]",96.0,8,0,0
3338000401,"[5, 0, 2, 1, 3, 0, 4]",134.4,7,0,0
9311577013,"[4, 4, 3, 3, 3]",648.0,5,0,1
4470894422,"[0, 5, 2]",158.4,3,0,0
9176525057,"[4, 4, 3, 3, 3, 4, 2, 4, 4]",259.2,9,1,1
4767405514,[1],67.2,1,0,0
5422882635,"[0, 5, 1, 2, 3]",432.0,5,0,0
3329429288,"[5, 1, 4, 4, 2, 4, 4, 5, 0]",604.8,9,0,0
4235793964,"[3, 4]",192.0,2,0,1
2253793515,"[0, 1, 2, 4, 4, 0, 1, 0, 2]",853.1999999999999,9,0,0
8569087067,"[4, 3, 0]",183.6,3,1,1
5121998274,"[1, 1, 3, 4, 0, 3, 4]",504.0,7,0,0
5203268612,[0],78.0,1,0,1
7096319723,"[0, 0, 3]",226.8,3,0,0
4788298767,"[5, 0, 2]",306.0,3,0,0
1342868976,"[1, 2, 2, 0, 5, 2, 4, 4, 1, 2, 2]",1003.2,11,0,0
6767512578,[4],76.8,1,1,1
1120817405,"[4, 0]",72.0,2,0,0
5180104847,"[2, 4, 1, 3, 1, 5]",72.0,6,0,0
1864076964,"[1, 5]",127.2,2,1,0
9531541444,"[5, 1, 3, 5, 5]",204.0,5,0,0
9994549115,"[1, 3, 3, 0, 1, 2, 5, 2]",787.1999999999999,8,0,0
8964582499,"[1, 3, 4, 1, 0, 4, 4, 0]",489.6,8,0,0
2196522915,"[5, 4]",201.6,2,0,0
8305049536,"[4, 4, 4, 3, 3, 1, 3, 0]",672.0,8,1,1
5230237450,[1],105.6,1,0,0
2968097567,"[4, 0, 1, 0, 3, 3, 2]",940.8,7,0,0
7132051201,"[2, 1, 2, 1]",312.0,4,0,0
8898269341,"[4, 4, 3]",136.79999999999998,3,1,1
2402175685,"[2, 3, 3, 4, 1, 3, 2, 1]",230.4,8,0,0
3182954700,"[4, 2, 4, 4, 0, 5]",72.0,6,0,0
4391671586,"[4, 0, 1, 4, 3]",96.0,5,1,0
3585436841,"[5, 1, 1, 5, 3, 3, 0]",562.8,7,0,0
6079670566,"[5, 4]",266.4,2,1,0
6121903116,"[0, 0, 3, 2]",427.2,4,0,0
2448711255,"[4, 4, 3, 2, 3, 4, 3]",806.4,7,0,1
9505641172,"[5, 1, 2, 1, 5, 5]",360.0,6,1,0
8642746811,"[0, 3, 4, 4, 4]",198.0,5,0,1
5555835590,"[2, 5, 4, 5, 5, 4, 4, 0, 1]",108.0,9,0,0
9600201472,"[4, 3, 0, 3, 4, 4, 4, 4]",998.4,8,0,1
3515628000,[0],76.8,1,1,1
7553516037,[1],40.8,1,1,0
2718459240,[3],105.6,1,0,0
6096305018,[4],102.0,1,0,1
9459511094,"[1, 5, 1, 3, 5, 0]",662.4,6,0,0
4463714330,"[2, 4, 0, 5, 1, 5]",72.0,6,0,0
8962510273,"[0, 5, 5, 1, 2, 5, 4]",537.6,7,1,0
6483418568,[1],12.0,1,1,0
9241231622,"[4, 2, 4, 4, 4, 2, 3]",848.4,7,1,1
7076389665,"[1, 5, 2, 4, 3, 4, 0, 0]",403.2,8,1,0
9382856598,"[3, 4, 0, 4]",336.0,4,1,1
9965728036,"[5, 1, 2, 5, 4]",252.0,5,0,0
9193549951,"[4, 3, 1, 0, 3, 4, 4, 4, 1]",583.1999999999999,9,0,1
4479377364,"[4, 5, 4, 1]",422.4,4,1,0
3592145257,[0],94.8,1,0,0
4104951077,"[1, 5, 4, 1]",129.6,4,0,0
1670524451,"[3, 2, 4, 3, 3, 4, 3, 4, 4, 4, 4]",1188.0,11,1,1
5534635137,"[1, 2, 0, 3, 5, 2]",561.6,6,0,0
1679555347,"[4, 4, 4, 4, 4, 3, 3]",571.1999999999999,7,0,1
3351038233,"[3, 3, 3, 2, 3, 2, 3, 2, 5, 5]",336.0,10,0,0
4352594790,"[4, 2]",124.8,2,1,1
2561991870,"[1, 5, 0, 2, 4, 4, 3, 5]",393.6,8,1,0
5044017752,"[3, 4]",259.2,2,1,1
7700887211,"[3, 3]",96.0,2,0,1
5133847296,"[3, 3, 5, 1]",177.6,4,1,0
5070247396,"[0, 2, 2, 5, 4]",288.0,5,1,0
1508576768,"[1, 5, 3, 5, 1]",174.0,5,1,0
3165140754,"[3, 2, 3, 5, 2]",204.0,5,1,0
6679274023,"[2, 4, 4]",144.0,3,0,1
8346451984,"[2, 3, 0, 4]",336.0,4,1,0
8880098572,"[0, 5, 3, 0, 0]",588.0,5,1,0
6523410541,"[3, 2, 4, 4, 5, 0, 5]",571.1999999999999,7,0,0
8869879809,"[0, 4, 4, 1]",398.4,4,0,1
1232602633,"[1, 3, 1, 0, 5]",456.0,5,1,0
4120143136,[0],15.6,1,0,0
4954228870,"[1, 0, 5, 5, 0, 1, 0]",579.6,7,0,0
6040549874,"[4, 5, 5, 5, 1, 2, 2, 3, 1, 2, 0, 3]",1036.8,12,0,0
3977843268,"[5, 5, 2, 5, 5, 4, 1, 0, 2, 3, 0, 3, 1, 1]",873.6,14,0,0
9464402181,"[1, 5, 2]",93.6,3,0,0
4644493764,"[4, 3, 0, 3, 3]",216.0,5,0,0
9513023842,"[1, 2, 2, 1, 5]",342.0,5,1,0
8925680394,"[2, 3, 1, 2, 3, 1, 4, 2]",777.6,8,0,0
5616200144,"[4, 3, 1, 3, 1, 4]",633.6,6,0,1
7048439460,"[3, 3, 1]",64.8,3,0,0
8562340281,"[4, 4, 4, 1, 3]",456.0,5,1,1
1275105037,"[4, 3, 4, 0, 3]",510.0,5,1,1
5184443944,"[2, 0, 4, 3, 1, 3]",741.6,6,1,1
2741000758,"[2, 1, 0, 1, 2, 1, 0]",84.0,7,0,0
1241054085,"[2, 3, 1, 0, 4]",438.0,5,0,0
8934601192,"[0, 1]",52.8,2,0,0
7919396795,"[5, 3, 2, 3, 4, 0, 4]",621.6,7,0,0
7902243264,"[3, 4, 3]",313.2,3,0,1
9700994453,[3],34.8,1,0,0
3734267236,"[5, 2, 0]",93.6,3,0,0
5311261361,"[5, 4, 4]",324.0,3,0,0
8321293230,"[3, 0, 4, 0, 2, 0, 0]",537.6,7,0,0
3237261900,"[2, 1, 3]",104.4,3,0,0
7377894103,"[2, 3, 3]",356.4,3,1,1
8773743283,"[0, 5, 0, 4, 0, 4, 4, 3, 3, 2]",528.0,10,1,0
8215284302,[3],162.0,1,1,1
2279547434,"[4, 1, 0, 1]",254.4,4,0,0
2284710495,"[4, 2, 4]",50.4,3,0,0
8748008862,"[4, 3, 1, 2, 4]",690.0,5,1,0
5677794695,"[5, 1, 0, 4, 2]",180.0,5,0,0
6578722564,"[3, 3, 1, 4]",254.4,4,1,1
4978914309,"[3, 3]",108.0,2,0,0
1016528260,"[1, 4, 4, 4, 3, 1]",612.0,6,0,1
1454769156,"[0, 0, 5]",288.0,3,1,0
2713040154,"[2, 4, 4, 4, 3]",552.0,5,0,1
4428804621,[4],28.8,1,1,0
2865196210,"[4, 4, 4, 4]",312.0,4,0,1
1711077570,"[3, 5, 0, 1, 3, 3, 1]",310.8,7,0,0
4350588624,"[2, 3, 4, 4, 3, 5]",403.2,6,0,0
7903736791,"[1, 4, 4, 4]",254.4,4,0,0
1997654584,"[5, 1]",196.8,2,1,0
7738203494,"[0, 5, 4, 4, 0, 2, 2]",84.0,7,0,0
2085495831,"[4, 4, 4, 3, 3, 4, 4, 4]",556.8,8,0,1
4915695367,"[3, 0, 0, 1, 3]",450.0,5,0,0
9112985271,[3],18.0,1,0,0
4278055793,[4],70.8,1,0,1
5209581764,"[3, 3, 3, 3, 0, 5]",244.8,6,0,0
7546439329,"[0, 2, 2, 5, 1, 4, 3]",428.4,7,0,0
8549436680,"[5, 1, 3, 4, 4, 2, 4, 5, 4]",799.1999999999999,9,0,0
2165275794,"[4, 2, 1, 3, 4, 1]",115.2,6,0,0
4497672227,"[4, 3, 3]",126.0,3,1,1
5137507835,"[3, 3, 3]",147.6,3,1,1
9493604689,"[0, 5, 2, 5, 5, 4, 4]",487.2,7,0,0
1089038559,[0],106.8,1,1,0
8784438615,"[3, 3, 3]",432.0,3,1,1
5069445836,"[4, 3, 2, 3, 0]",246.0,5,1,1
9095333699,"[5, 3, 4]",230.4,3,0,0
7867060742,"[4, 4, 2, 5, 0]",384.0,5,1,0
7751205856,"[0, 5, 4, 2, 0, 2, 0, 1]",864.0,8,0,0
4888167010,"[4, 3]",103.2,2,0,0
7362454702,[4],117.6,1,0,1
3356814514,"[3, 3, 4, 4, 4, 4, 3, 4]",921.6,8,1,1
4946966294,"[0, 4, 3, 0, 4, 3, 2, 3, 3]",993.6,9,1,1
5972174518,"[1, 0, 4, 2]",340.8,4,0,0
9733488846,"[5, 1, 3, 5, 5, 2]",165.6,6,1,0
6641445474,"[1, 2, 1, 4, 3]",270.0,5,0,0
4062910815,[3],20.4,1,0,0
9100615644,"[5, 5, 1, 2, 4, 5, 4, 3]",499.2,8,1,0
6001566248,"[4, 3, 4, 1, 4, 2, 5, 2, 5, 1]",636.0,10,0,0
2872846133,"[3, 1, 2, 4, 3, 4]",720.0,6,0,0
1812950537,"[1, 4, 4, 0, 4]",636.0,5,0,1
8207161271,"[3, 0, 5, 4, 4, 0, 0]",940.8,7,0,0
9971924175,"[4, 4, 4, 4, 3, 4, 3, 4]",278.4,8,1,1
4694057842,"[4, 1, 5, 4, 4, 0, 4, 2]",96.0,8,0,0
4895327850,[2],104.4,1,0,0
3824977751,"[0, 2, 2, 0, 1, 3, 4]",680.4,7,1,0
9533489530,"[4, 0, 0, 4, 5, 2, 1, 2]",278.4,8,0,0
3673481277,"[2, 4, 1, 0, 2, 5, 5, 0, 4]",615.6,9,0,0
6982261340,"[4, 4, 0, 4, 3, 3]",72.0,6,1,1
3127857624,"[5, 1, 5, 5, 4, 4, 1, 5, 4]",442.8,9,0,0
7401871655,"[0, 2, 2, 3]",129.6,4,0,0
7548979101,"[1, 4, 4]",241.2,3,0,0
6214089666,"[4, 4, 2, 2, 4, 2, 3, 0, 4, 3]",636.0,10,1,1
8830276179,"[0, 2, 1, 0, 5, 5, 0, 2, 3]",1026.0,9,0,0
1630038062,[4],68.39999999999999,1,0,0
3856649412,"[4, 4, 1, 5, 5, 5]",352.8,6,0,0
4519019948,"[4, 4, 4, 4, 4, 4, 1, 3, 4, 0]",852.0,10,0,1
4027026718,"[5, 4, 4, 1, 1, 5]",396.0,6,0,0
4245035883,"[5, 5, 5, 0, 1, 0, 2]",672.0,7,0,0
8659678751,"[3, 4, 2]",241.2,3,1,1
3771765620,"[1, 4, 2, 2]",254.4,4,0,0
8327438892,"[4, 5]",189.6,2,1,0
5960314349,"[4, 3, 4, 3, 4, 4]",777.6,6,1,1
1706627643,"[2, 2, 4, 1, 0]",60.0,5,0,0
6238252325,"[5, 4, 2, 5, 3]",228.0,5,0,0
3479307370,"[2, 2, 2]",208.8,3,1,0
1347297071,"[2, 3, 2, 3, 0]",234.0,5,1,0
6736620509,"[4, 1, 0]",36.0,3,0,0
4804952449,"[2, 0, 0, 3, 3, 4, 3, 0, 0]",874.8,9,0,0
8969792571,"[4, 4, 4, 4, 4, 2, 0, 3, 4]",1101.6,9,1,1
7327220902,"[4, 3, 4, 4, 4, 4, 3, 3]",499.2,8,0,1
5620616582,"[4, 1, 1]",86.39999999999999,3,1,1
4191287834,"[2, 5, 2]",36.0,3,0,0
4089470811,"[3, 3, 2, 3, 4, 3, 4, 3]",384.0,8,1,1
7178651778,"[1, 4, 5, 1, 3]",156.0,5,1,0
4245558451,"[3, 4, 4]",410.4,3,0,1
5104032203,"[2, 0]",156.0,2,0,0
7136980562,"[2, 4, 0, 1]",360.0,4,0,0
3262884959,"[0, 4]",146.4,2,0,0
9611293893,"[3, 4, 3, 4, 4, 2, 1, 3, 4, 4]",1044.0,10,0,1
8810053166,"[4, 0]",148.79999999999998,2,0,0
1708893276,[2],116.4,1,1,1
9718290407,"[3, 3, 3]",100.8,3,0,0
7187020719,"[4, 0, 4]",273.6,3,1,1
5671831737,"[2, 0, 5, 3, 1, 4, 1, 5, 5, 2, 5, 0]",518.4,12,0,0
6796806069,"[3, 4, 4]",183.6,3,1,1
3106191204,"[4, 1, 3]",187.2,3,0,0
8076189299,"[2, 2, 5, 5, 5, 1, 1, 5]",489.6,8,0,0
1944267579,"[5, 2, 1, 5, 3, 5]",72.0,6,0,0
6533210414,"[3, 3, 0]",36.0,3,1,0
5900746513,"[5, 1, 3, 4, 1, 0, 0]",361.2,7,0,0
6165840401,"[0, 2, 5, 2, 5, 4, 5, 4, 0, 5]",624.0,10,0,0
1218886423,[0],92.4,1,0,0
3161315945,"[3, 4, 4, 3, 1, 0]",172.79999999999998,6,0,0
5820177949,"[3, 1, 3, 2, 1, 1, 5, 3, 0, 4]",468.0,10,1,0
7878944434,"[3, 1, 4, 3, 0]",294.0,5,1,1
9722584419,"[3, 2, 1]",154.79999999999998,3,0,0
6071792358,"[1, 0, 5, 4, 4, 0, 4, 0, 3, 1, 1, 3, 4, 4]",1260.0,14,0,0
2950303162,"[0, 4, 3, 4, 1, 1]",460.8,6,0,1
4635144745,"[3, 4, 2, 3, 0, 5, 1, 1, 0, 3, 1, 5]",475.2,12,1,0
9884999635,"[0, 3, 1, 4]",148.79999999999998,4,0,0
5035823316,"[0, 5, 1, 0, 0]",510.0,5,0,0
4141975976,"[2, 0, 3, 3, 3, 2, 1, 1]",316.8,8,0,0
3335725473,"[2, 4, 0, 4, 2, 3, 1, 3]",681.6,8,1,1
2468255816,[0],34.8,1,1,0
4296470371,"[5, 3, 1, 4, 2, 3, 4]",84.0,7,0,0
3496272955,"[4, 1, 3]",241.2,3,1,1
1925303205,"[4, 4, 4, 4, 4, 3]",532.8,6,0,1
5157751164,"[4, 4, 4, 4, 1, 4, 4, 2, 0]",108.0,9,0,1
9850294155,"[2, 4, 5, 5, 1, 2, 4, 0]",672.0,8,1,0
1647065198,"[4, 0, 5, 2, 4, 5, 5]",84.0,7,0,0
3600172910,"[3, 4, 1, 3]",259.2,4,0,1
1817660084,"[2, 3]",120.0,2,1,1
1688355064,"[3, 1, 0, 0, 0, 1, 2, 5, 2]",594.0,9,0,0
8294567086,"[5, 1, 3, 3, 1, 3]",712.8,6,0,0
2209613131,[4],126.0,1,0,1
9372656447,"[3, 4, 0, 3]",134.4,4,0,0
6828868344,"[4, 3, 3, 4, 4, 4]",266.4,6,1,1
7067803226,"[4, 0, 0, 1, 4]",210.0,5,0,0
9706765812,"[1, 4, 3]",93.6,3,1,1
7176984906,[0],31.2,1,0,0
3617608820,"[1, 0, 2, 0]",153.6,4,0,0
1344229905,[5],34.8,1,1,0
7982193011,"[0, 4, 0, 3]",129.6,4,0,0
4287573870,"[1, 3, 0]",298.8,3,1,1
5610971881,"[5, 1, 2, 5, 4]",78.0,5,0,0
9954382067,"[3, 1, 1, 3, 0, 0, 2, 2, 4, 3, 4, 1, 2]",1138.8,13,0,0
3657393109,"[2, 3, 4, 4]",499.2,4,0,1
4646331614,"[0, 3, 5]",338.4,3,0,0
7084099075,"[0, 0, 4, 5, 4, 2, 4]",487.2,7,0,0
6813525048,[3],36.0,1,0,0
8671378185,"[5, 4, 2, 2, 4, 3]",266.4,6,0,0
7162863705,"[1, 3, 3, 0, 5]",162.0,5,1,0
7497960421,"[4, 1, 5, 3, 4, 2, 4, 2]",854.4,8,1,0
5719577809,"[3, 4, 0, 3, 5, 5, 0]",865.1999999999999,7,0,0
2500708893,"[4, 4, 1]",205.2,3,1,1
1016360082,"[4, 5]",81.6,2,0,0
8320647459,"[3, 5]",24.0,2,0,0
2271157397,[4],127.2,1,1,1
2016968921,"[4, 3, 4, 3]",168.0,4,0,1
3701442297,"[0, 4, 4, 4, 0, 4, 1, 3]",96.0,8,1,1
6059739392,"[3, 3, 3, 4, 4]",420.0,5,1,1
8132376627,"[3, 1, 5]",216.0,3,0,0
3804847226,"[4, 4]",259.2,2,0,1
3343877988,"[4, 4, 4, 3]",528.0,4,0,1
2293581112,[3],44.4,1,0,0
6460026111,"[0, 3]",96.0,2,1,1
7717780956,"[0, 0, 0, 2, 2]",378.0,5,0,0
7498943467,"[4, 1, 4, 4, 3, 5, 1]",1050.0,7,0,0
8090370826,"[1, 4, 4, 5, 4, 4, 5, 1, 0, 0]",120.0,10,0,0
3514603772,"[2, 2]",213.6,2,1,0
8187510769,[4],94.8,1,1,0
3207056581,"[5, 1, 1, 3, 0]",114.0,5,0,0
7065733125,"[1, 3, 2]",295.2,3,0,0
4070046055,"[0, 5, 1, 0, 4, 5]",72.0,6,0,0
